Category,Name,User_Rating,User_Votes,Year_Started,Show_url
Action & Adventure,H.G. Wells' Invisible Man,6.8,18,1957,http://www.tv.com/shows/hg-wells-invisible-man/
Fantasy,H.G. Wells' Invisible Man,6.8,18,1957,http://www.tv.com/shows/hg-wells-invisible-man/
NA,Colt .45,6.3,18,1957,http://www.tv.com/shows/colt-45/
Animation,Bad Dog,6.5,22,2000,http://www.tv.com/shows/bad-dog/
Comedy,Bad Dog,6.5,22,2000,http://www.tv.com/shows/bad-dog/
Game Show,Bad Dog,6.5,22,2000,http://www.tv.com/shows/bad-dog/
Kids,Bad Dog,6.5,22,2000,http://www.tv.com/shows/bad-dog/
Reality,Bad Dog,6.5,22,2000,http://www.tv.com/shows/bad-dog/
NA,Qué Bonito Amor,0,0,NA,http://www.tv.com/shows/que-bonito-amor/
NA,87th Precinct,7.1,21,1961,http://www.tv.com/shows/87th-precinct/
Documentary,Empires,7.3,11,1994,http://www.tv.com/shows/empires/
Drama,Empires,7.3,11,1994,http://www.tv.com/shows/empires/
Health & Lifestyle,Empires,7.3,11,1994,http://www.tv.com/shows/empires/
Science,Empires,7.3,11,1994,http://www.tv.com/shows/empires/
NA,Stories of the Century,6.3,10,1953,http://www.tv.com/shows/stories-of-the-century/
Health & Lifestyle,All on the Line,0,0,2011,http://www.tv.com/shows/all-on-the-line/
Animation,Angel Beats!,9.5,15,2009,http://www.tv.com/shows/angel-beats/
Health & Lifestyle,The Unsellables,4.7,3,2009,http://www.tv.com/shows/the-unsellables/
Action & Adventure,Negima!,0,0,NA,http://www.tv.com/shows/negima/
Animation,Negima!,0,0,NA,http://www.tv.com/shows/negima/
Comedy,Negima!,0,0,NA,http://www.tv.com/shows/negima/
Fantasy,Negima!,0,0,NA,http://www.tv.com/shows/negima/
NA,Monday Night Baseball,0,0,1966,http://www.tv.com/shows/monday-night-baseball/
Action & Adventure,Uraboku,0,0,NA,http://www.tv.com/shows/uraboku/
Animation,Uraboku,0,0,NA,http://www.tv.com/shows/uraboku/
Fantasy,Uraboku,0,0,NA,http://www.tv.com/shows/uraboku/
Action & Adventure,.hack//Roots,8.7,154,2006,http://www.tv.com/shows/hackroots/
Animation,.hack//Roots,8.7,154,2006,http://www.tv.com/shows/hackroots/
Fantasy,.hack//Roots,8.7,154,2006,http://www.tv.com/shows/hackroots/
Comedy,Steve Harvey's Big Time Challenge,7.2,58,2003,http://www.tv.com/shows/steve-harveys-big-time-challenge/
Talk & Interview,Steve Harvey's Big Time Challenge,7.2,58,2003,http://www.tv.com/shows/steve-harveys-big-time-challenge/
Action & Adventure,The Resistance,0,0,NA,http://www.tv.com/shows/the-resistance/
Fantasy,The Resistance,0,0,NA,http://www.tv.com/shows/the-resistance/
Science Fiction,The Resistance,0,0,NA,http://www.tv.com/shows/the-resistance/
Sports,French Open,7,1,1993,http://www.tv.com/shows/french-open/
Drama,The Camomile Lawn,6.6,11,1991,http://www.tv.com/shows/the-camomile-lawn/
Documentary,Animal Exploration with Jarod Miller,6.5,2,NA,http://www.tv.com/shows/animal-exploration-with-jarod-miller/
Kids,Animal Exploration with Jarod Miller,6.5,2,NA,http://www.tv.com/shows/animal-exploration-with-jarod-miller/
News,Animal Exploration with Jarod Miller,6.5,2,NA,http://www.tv.com/shows/animal-exploration-with-jarod-miller/
Science,Animal Exploration with Jarod Miller,6.5,2,NA,http://www.tv.com/shows/animal-exploration-with-jarod-miller/
Game Show,Til Death Do Us Part,0,0,NA,http://www.tv.com/shows/til-death-do-us-part/
Reality,Til Death Do Us Part,0,0,NA,http://www.tv.com/shows/til-death-do-us-part/
Arts,Carpocalypse,6.1,6,2004,http://www.tv.com/shows/carpocalypse/
Game Show,Carpocalypse,6.1,6,2004,http://www.tv.com/shows/carpocalypse/
Health & Lifestyle,Carpocalypse,6.1,6,2004,http://www.tv.com/shows/carpocalypse/
Reality,Carpocalypse,6.1,6,2004,http://www.tv.com/shows/carpocalypse/
Sports,Carpocalypse,6.1,6,2004,http://www.tv.com/shows/carpocalypse/
Comedy,Dallas Divas & Daughters,5.6,17,2009,http://www.tv.com/shows/dallas-divas-and-daughters/
Arts,Superstars of Dance,5,44,2007,http://www.tv.com/shows/superstars-of-dance/
Game Show,Superstars of Dance,5,44,2007,http://www.tv.com/shows/superstars-of-dance/
Health & Lifestyle,GMA Health,0,0,NA,http://www.tv.com/shows/gma-health/
News,GMA Health,0,0,NA,http://www.tv.com/shows/gma-health/
Talk & Interview,GMA Health,0,0,NA,http://www.tv.com/shows/gma-health/
Documentary,Dining with Death,0,0,NA,http://www.tv.com/shows/dining-with-death/
Food & Cooking,Dining with Death,0,0,NA,http://www.tv.com/shows/dining-with-death/
NA,Panda And Hedgehog,0,0,NA,http://www.tv.com/shows/panda-and-hedgehog/
Documentary,Life,9.4,52,2010,http://www.tv.com/shows/the-life/
Science,Life,9.4,52,2010,http://www.tv.com/shows/the-life/
Game Show,Police Women of Dallas,9.1,4,2010,http://www.tv.com/shows/police-women-of-dallas/
Reality,Police Women of Dallas,9.1,4,2010,http://www.tv.com/shows/police-women-of-dallas/
NA,English Premier League,8.7,72,1992,http://www.tv.com/shows/english-premier-league/
Reality,Offbeat America,6.8,6,2005,http://www.tv.com/shows/offbeat-america/
Travel,Offbeat America,6.8,6,2005,http://www.tv.com/shows/offbeat-america/
Comedy,Maneater,8.7,21,2008,http://www.tv.com/shows/maneater/
Game Show,Ghost Trackers,6.6,23,2005,http://www.tv.com/shows/ghost-trackers/
Science Fiction,Ghost Trackers,6.6,23,2005,http://www.tv.com/shows/ghost-trackers/
NA,Louis Theroux's Weird Weekends,8.1,47,1999,http://www.tv.com/shows/louis-therouxs-weird-weekends/
NA,Rockman EXE Beast,8.1,17,2005,http://www.tv.com/shows/rockman-exe-beast/
Kids,Wild & Crazy Kids,8,164,1998,http://www.tv.com/shows/wild-and-crazy-kids/
NA,Street Smarts,7.7,108,2004,http://www.tv.com/shows/street-smarts/
Drama,My Love Patzzi,0,0,NA,http://www.tv.com/shows/my-love-patzzi/
Fantasy,My Love Patzzi,0,0,NA,http://www.tv.com/shows/my-love-patzzi/
NA,Game On!,7.5,75,1995,http://www.tv.com/shows/game-on/
Drama,Unexplained with George Noory,0,0,NA,http://www.tv.com/shows/unexplained-with-george-noory/
Horror,Unexplained with George Noory,0,0,NA,http://www.tv.com/shows/unexplained-with-george-noory/
News,Unexplained with George Noory,0,0,NA,http://www.tv.com/shows/unexplained-with-george-noory/
Reality,Unexplained with George Noory,0,0,NA,http://www.tv.com/shows/unexplained-with-george-noory/
Science,Unexplained with George Noory,0,0,NA,http://www.tv.com/shows/unexplained-with-george-noory/
Suspense,Unexplained with George Noory,0,0,NA,http://www.tv.com/shows/unexplained-with-george-noory/
NA,EZ Streets,7.2,32,1996,http://www.tv.com/shows/ez-streets/
NA,Department S,6.4,27,1969,http://www.tv.com/shows/department-s/
Business,ABC News Specials,3.9,11,1960,http://www.tv.com/shows/abc-news-specials/
Documentary,ABC News Specials,3.9,11,1960,http://www.tv.com/shows/abc-news-specials/
News,ABC News Specials,3.9,11,1960,http://www.tv.com/shows/abc-news-specials/
Talk & Interview,ABC News Specials,3.9,11,1960,http://www.tv.com/shows/abc-news-specials/
NA,Shattered,8.7,32,2010,http://www.tv.com/shows/shattered/
Animation,"God, the Devil and Bob",8.1,129,2002,http://www.tv.com/shows/god-the-devil-and-bob/
Comedy,"God, the Devil and Bob",8.1,129,2002,http://www.tv.com/shows/god-the-devil-and-bob/
Comedy,Beulah,6.2,10,1948,http://www.tv.com/shows/beulah/
Comedy,Flo,6.7,39,1979,http://www.tv.com/shows/flo/
NA,Vientos de Agua,8.6,7,2005,http://www.tv.com/shows/vientos-de-agua/
NA,The Jimmy Dean Show,5.4,7,1963,http://www.tv.com/shows/the-jimmy-dean-show/
Arts,Invention USA,5.1,4,2011,http://www.tv.com/shows/invention-usa/
Drama,Invention USA,5.1,4,2011,http://www.tv.com/shows/invention-usa/
Game Show,Invention USA,5.1,4,2011,http://www.tv.com/shows/invention-usa/
Reality,Invention USA,5.1,4,2011,http://www.tv.com/shows/invention-usa/
Science,Invention USA,5.1,4,2011,http://www.tv.com/shows/invention-usa/
Tech & Gaming,Invention USA,5.1,4,2011,http://www.tv.com/shows/invention-usa/
Game Show,Last American Cowboy,7,3,2010,http://www.tv.com/shows/last-american-cowboy/
Reality,Last American Cowboy,7,3,2010,http://www.tv.com/shows/last-american-cowboy/
Drama,My Life's Golden Age,0,0,NA,http://www.tv.com/shows/my-lifes-golden-age/
Reality,Bubba's World,10,1,2010,http://www.tv.com/shows/bubbas-world/
Sports,Bubba's World,10,1,2010,http://www.tv.com/shows/bubbas-world/
NA,Outlaws,8.2,64,1960,http://www.tv.com/shows/outlaws/
Animation,Out There,9,11,2013,http://www.tv.com/shows/out-there-2013/
Comedy,Out There,9,11,2013,http://www.tv.com/shows/out-there-2013/
Drama,Out There,9,11,2013,http://www.tv.com/shows/out-there-2013/
Animation,The Sacred Blacksmith,8,7,2008,http://www.tv.com/shows/the-sacred-blacksmith/
Fantasy,The Sacred Blacksmith,8,7,2008,http://www.tv.com/shows/the-sacred-blacksmith/
NA,Impact: Stories of Survival,7.3,24,2002,http://www.tv.com/shows/impact-stories-of-survival/
Food & Cooking,Ask Aida,6.6,6,2006,http://www.tv.com/shows/ask-aida/
Game Show,Ask Aida,6.6,6,2006,http://www.tv.com/shows/ask-aida/
Health & Lifestyle,Ask Aida,6.6,6,2006,http://www.tv.com/shows/ask-aida/
Reality,Ask Aida,6.6,6,2006,http://www.tv.com/shows/ask-aida/
Animation,Kung Fu Dino Posse,9.8,2,2009,http://www.tv.com/shows/kung-fu-dino-posse/
Kids,Kung Fu Dino Posse,9.8,2,2009,http://www.tv.com/shows/kung-fu-dino-posse/
Animation,Ace Ventura: Pet Detective,7.2,243,1997,http://www.tv.com/shows/ace-ventura-pet-detective/
Comedy,Ace Ventura: Pet Detective,7.2,243,1997,http://www.tv.com/shows/ace-ventura-pet-detective/
NA,NHL on TSN,8.9,4,2002,http://www.tv.com/shows/nhl-on-tsn/
NA,MTV Hits,8.4,54,2001,http://www.tv.com/shows/mtv-hits/
NA,Kissyfur,7.6,34,1986,http://www.tv.com/shows/kissyfur/
NA,The Magic Roundabout,7.1,29,1975,http://www.tv.com/shows/the-magic-roundabout/
Comedy,Celebrity Duets,7,113,2005,http://www.tv.com/shows/celebrity-duets/
Game Show,Celebrity Duets,7,113,2005,http://www.tv.com/shows/celebrity-duets/
Reality,Celebrity Duets,7,113,2005,http://www.tv.com/shows/celebrity-duets/
NA,"Dink, The Little Dinosaur",6.4,20,1989,http://www.tv.com/shows/dink-the-little-dinosaur/
Comedy,Wedding Day,2.8,5,2009,http://www.tv.com/shows/wedding-day/
Drama,Wedding Day,2.8,5,2009,http://www.tv.com/shows/wedding-day/
Game Show,Wedding Day,2.8,5,2009,http://www.tv.com/shows/wedding-day/
Health & Lifestyle,Wedding Day,2.8,5,2009,http://www.tv.com/shows/wedding-day/
Reality,Wedding Day,2.8,5,2009,http://www.tv.com/shows/wedding-day/
Action & Adventure,Tatakau Shisho: The Book of Bantorra,8.8,2,2008,http://www.tv.com/shows/tatakau-shisho-the-book-of-bantorra/
Animation,Tatakau Shisho: The Book of Bantorra,8.8,2,2008,http://www.tv.com/shows/tatakau-shisho-the-book-of-bantorra/
Drama,Tatakau Shisho: The Book of Bantorra,8.8,2,2008,http://www.tv.com/shows/tatakau-shisho-the-book-of-bantorra/
Fantasy,Tatakau Shisho: The Book of Bantorra,8.8,2,2008,http://www.tv.com/shows/tatakau-shisho-the-book-of-bantorra/
Science Fiction,Tatakau Shisho: The Book of Bantorra,8.8,2,2008,http://www.tv.com/shows/tatakau-shisho-the-book-of-bantorra/
NA,Out There,7.4,34,2002,http://www.tv.com/shows/out-there-2013/
Action & Adventure,Dragnet,5.5,24,1988,http://www.tv.com/shows/dragnet-1951/
Drama,Dragnet,5.5,24,1988,http://www.tv.com/shows/dragnet-1951/
NA,The DuPont Show of the Week,5.3,7,1961,http://www.tv.com/shows/the-dupont-show-of-the-week/
Documentary,Is It Real?,0,0,2005,http://www.tv.com/shows/is-it-real/
Suspense,Is It Real?,0,0,2005,http://www.tv.com/shows/is-it-real/
Game Show,I Hate My Kitchen,9.2,2,2010,http://www.tv.com/shows/i-hate-my-kitchen/
Health & Lifestyle,I Hate My Kitchen,9.2,2,2010,http://www.tv.com/shows/i-hate-my-kitchen/
Reality,I Hate My Kitchen,9.2,2,2010,http://www.tv.com/shows/i-hate-my-kitchen/
Animation,Black Jack,7.9,41,NA,http://www.tv.com/shows/black-jack/
Drama,Black Jack,7.9,41,NA,http://www.tv.com/shows/black-jack/
Game Show,Living Lohan,7.3,70,2008,http://www.tv.com/shows/living-lohan/
Reality,Living Lohan,7.3,70,2008,http://www.tv.com/shows/living-lohan/
NA,Monkey Business,7,22,NA,http://www.tv.com/shows/monkey-business/
Game Show,Glam Fairy,6.8,6,2011,http://www.tv.com/shows/glam-fairy/
Reality,Glam Fairy,6.8,6,2011,http://www.tv.com/shows/glam-fairy/
Animation,Fate Zero,8.5,11,NA,http://www.tv.com/shows/fate-zero/
NA,Filthy Rich Cattle Drive,4.8,80,2004,http://www.tv.com/shows/filthy-rich-cattle-drive/
Animation,Wibbly Pig,0,0,NA,http://www.tv.com/shows/wibbly-pig/
Comedy,Wibbly Pig,0,0,NA,http://www.tv.com/shows/wibbly-pig/
Food & Cooking,Healthy Appetite with Ellie Krieger,7.1,6,2006,http://www.tv.com/shows/healthy-appetite-with-ellie-krieger/
Drama,Murder Investigation Team,6.3,29,2003,http://www.tv.com/shows/murder-investigation-team/
Suspense,Murder Investigation Team,6.3,29,2003,http://www.tv.com/shows/murder-investigation-team/
NA,B.A.D. Cats,5.9,16,1979,http://www.tv.com/shows/bad-cats/
NA,Star Tonight,5.6,6,1954,http://www.tv.com/shows/star-tonight/
News,Talking Baseball with Ed Randall,0,0,NA,http://www.tv.com/shows/talking-baseball-with-ed-randall/
Sports,Talking Baseball with Ed Randall,0,0,NA,http://www.tv.com/shows/talking-baseball-with-ed-randall/
Talk & Interview,Talking Baseball with Ed Randall,0,0,NA,http://www.tv.com/shows/talking-baseball-with-ed-randall/
NA,To Tell the Truth (1956),7,27,1965,http://www.tv.com/shows/to-tell-the-truth-1956/
News,MLB Now,6.5,1,2013,http://www.tv.com/shows/mlb-now/
Sports,MLB Now,6.5,1,2013,http://www.tv.com/shows/mlb-now/
Talk & Interview,MLB Now,6.5,1,2013,http://www.tv.com/shows/mlb-now/
NA,Vets in Practice,6,11,1991,http://www.tv.com/shows/vets-in-practice/
Drama,Date My Ex: Jo & Slade,3.9,22,2008,http://www.tv.com/shows/date-my-ex-jo-and-slade/
Game Show,Date My Ex: Jo & Slade,3.9,22,2008,http://www.tv.com/shows/date-my-ex-jo-and-slade/
Reality,Date My Ex: Jo & Slade,3.9,22,2008,http://www.tv.com/shows/date-my-ex-jo-and-slade/
Food & Cooking,On the Rocks: The Search for America's Top Bartender,0,0,NA,http://www.tv.com/shows/on-the-rocks-the-search-for-americas-top-bartender/
Game Show,On the Rocks: The Search for America's Top Bartender,0,0,NA,http://www.tv.com/shows/on-the-rocks-the-search-for-americas-top-bartender/
Reality,On the Rocks: The Search for America's Top Bartender,0,0,NA,http://www.tv.com/shows/on-the-rocks-the-search-for-americas-top-bartender/
Arts,Project Accessory,8.8,5,2011,http://www.tv.com/shows/project-accessory/
Game Show,Project Accessory,8.8,5,2011,http://www.tv.com/shows/project-accessory/
Health & Lifestyle,Project Accessory,8.8,5,2011,http://www.tv.com/shows/project-accessory/
Reality,Project Accessory,8.8,5,2011,http://www.tv.com/shows/project-accessory/
Comedy,Thank God You're Here,8,206,2006,http://www.tv.com/shows/thank-god-youre-here/
Reality,Thank God You're Here,8,206,2006,http://www.tv.com/shows/thank-god-youre-here/
Comedy,Z Rock,7.7,30,NA,http://www.tv.com/shows/z-rock/
NA,The Clinic (2003),7.4,18,2003,http://www.tv.com/shows/the-clinic-2003/
Drama,Shell Game,5.7,10,1986,http://www.tv.com/shows/shell-game/
NA,Supersize vs Superskinny,8.3,9,2008,http://www.tv.com/shows/supersize-vs-superskinny/
Comedy,Dads,2.8,15,1986,http://www.tv.com/shows/dads-2013/
Kids,Dex Hamilton: Alien Entomologist,0,0,2008,http://www.tv.com/shows/dex-hamilton-alien-entomologist/
Sports,Thursday Night Football,7.1,8,2006,http://www.tv.com/shows/thursday-night-football/
Animation,Pearlie,6.9,7,2009,http://www.tv.com/shows/pearlie/
Comedy,Campion,7,27,1988,http://www.tv.com/shows/campion/
Suspense,Campion,7,27,1988,http://www.tv.com/shows/campion/
Animation,Chilly Beach,6.6,53,2003,http://www.tv.com/shows/chilly-beach/
Comedy,Chilly Beach,6.6,53,2003,http://www.tv.com/shows/chilly-beach/
NA,Corneil & Bernie,8,139,2003,http://www.tv.com/shows/corneil-and-bernie/
Action & Adventure,Tequila and Bonetti,5.9,22,1991,http://www.tv.com/shows/tequila-and-bonetti/
Comedy,Tequila and Bonetti,5.9,22,1991,http://www.tv.com/shows/tequila-and-bonetti/
NA,Duty Free,5.3,10,1983,http://www.tv.com/shows/duty-free/
News,Worldfocus,9.5,1,2008,http://www.tv.com/shows/worldfocus/
NA,Debbie Travis' Facelift,7.2,30,2002,http://www.tv.com/shows/debbie-travis-facelift/
NA,Nothing Too Good for a Cowboy,6.5,19,1998,http://www.tv.com/shows/nothing-too-good-for-a-cowboy/
Events & Specials,US Open,6.2,3,2009,http://www.tv.com/shows/us-open-tennis/
Sports,US Open,6.2,3,2009,http://www.tv.com/shows/us-open-tennis/
Action & Adventure,Cosmic Quantum Ray,1.5,1,NA,http://www.tv.com/shows/cosmic-quanutm-ray/
Animation,Cosmic Quantum Ray,1.5,1,NA,http://www.tv.com/shows/cosmic-quanutm-ray/
Comedy,Cosmic Quantum Ray,1.5,1,NA,http://www.tv.com/shows/cosmic-quanutm-ray/
Science Fiction,Cosmic Quantum Ray,1.5,1,NA,http://www.tv.com/shows/cosmic-quanutm-ray/
NA,Animal Atlas,6.5,17,2004,http://www.tv.com/shows/animal-atlas/
Documentary,Extreme Bodies,0,0,2008,http://www.tv.com/shows/extreme-bodies/
Science,Extreme Bodies,0,0,2008,http://www.tv.com/shows/extreme-bodies/
Action & Adventure,Code Red,6.1,42,1981,http://www.tv.com/shows/code-red/
Drama,Code Red,6.1,42,1981,http://www.tv.com/shows/code-red/
Business,Commanding Heights,1,1,2001,http://www.tv.com/shows/commanding-heights/
News,Commanding Heights,1,1,2001,http://www.tv.com/shows/commanding-heights/
Science,Commanding Heights,1,1,2001,http://www.tv.com/shows/commanding-heights/
Talk & Interview,Commanding Heights,1,1,2001,http://www.tv.com/shows/commanding-heights/
Documentary,Battles BC,9.5,1,NA,http://www.tv.com/shows/battles-bc/
NA,Shura no Toki,7.2,24,2003,http://www.tv.com/shows/shura-no-toki/
Game Show,Russian Roulette,7,43,NA,http://www.tv.com/shows/russian-roulette/
NA,Faith Under Fire,6.4,10,2003,http://www.tv.com/shows/faith-under-fire/
NA,Celebrity Love Island,4.3,32,2004,http://www.tv.com/shows/celebrity-love-island/
NA,Double Dragon,7.6,87,1992,http://www.tv.com/shows/double-dragon/
NA,Burning Zone,7.1,42,1996,http://www.tv.com/shows/burning-zone/
NA,The Captain and Tennille,7,33,1975,http://www.tv.com/shows/the-captain-and-tennille/
Health & Lifestyle,My Yard Goes Disney,6,3,2010,http://www.tv.com/shows/my-yard-goes-disney/
Drama,The Roaring 20's,5,15,1960,http://www.tv.com/shows/the-roaring-20s/
Food & Cooking,Jamie's Food Escapes,1,1,2010,http://www.tv.com/shows/jamies-food-escapes/
Game Show,Jamie's Food Escapes,1,1,2010,http://www.tv.com/shows/jamies-food-escapes/
Reality,Jamie's Food Escapes,1,1,2010,http://www.tv.com/shows/jamies-food-escapes/
Travel,Jamie's Food Escapes,1,1,2010,http://www.tv.com/shows/jamies-food-escapes/
Game Show,Top Sniper,0,0,2009,http://www.tv.com/shows/top-sniper/
Reality,Top Sniper,0,0,2009,http://www.tv.com/shows/top-sniper/
NA,Suspicion,6.6,12,1958,http://www.tv.com/shows/suspicion/
Action & Adventure,Knights of Bloodsteel,7.7,13,2008,http://www.tv.com/shows/knights-of-bloodsteel/
Drama,Knights of Bloodsteel,7.7,13,2008,http://www.tv.com/shows/knights-of-bloodsteel/
Fantasy,Knights of Bloodsteel,7.7,13,2008,http://www.tv.com/shows/knights-of-bloodsteel/
Science Fiction,Knights of Bloodsteel,7.7,13,2008,http://www.tv.com/shows/knights-of-bloodsteel/
NA,The WWE Experience,7.4,83,2004,http://www.tv.com/shows/the-wwe-experience/
Animation,Game Over,7.3,74,2003,http://www.tv.com/shows/game-over/
NA,McCallum,7.1,36,1995,http://www.tv.com/shows/mccallum/
NA,The Saturday Show,6.5,13,2001,http://www.tv.com/shows/the-saturday-show/
Action & Adventure,Jesse James Is a Dead Man,6.4,15,2009,http://www.tv.com/shows/jesse-james-is-a-dead-man/
Drama,Jesse James Is a Dead Man,6.4,15,2009,http://www.tv.com/shows/jesse-james-is-a-dead-man/
Game Show,Jesse James Is a Dead Man,6.4,15,2009,http://www.tv.com/shows/jesse-james-is-a-dead-man/
Reality,Jesse James Is a Dead Man,6.4,15,2009,http://www.tv.com/shows/jesse-james-is-a-dead-man/
Sports,Jesse James Is a Dead Man,6.4,15,2009,http://www.tv.com/shows/jesse-james-is-a-dead-man/
NA,Jim'll Fix It,5.9,10,1991,http://www.tv.com/shows/jimll-fix-it/
Reality,Ghost Hunters Academy,5.7,45,2009,http://www.tv.com/shows/ghost-hunters-academy/
Suspense,Ghost Hunters Academy,5.7,45,2009,http://www.tv.com/shows/ghost-hunters-academy/
